"","HaulID","Survey_Acronym.x","Ship","GearType","Gear","YearShot","MonthShot","DayShot","TimeShot","HaulDur_min","ShootLat_degdec","ShootLong_degdec","ICESStSq","SurvStratum","Depth_m","Distance_km","WingSpread_m","DoorSpread_m","NetOpen_m","WingSwpArea_sqkm","WingSwpVol_CorF","DoorSwptArea_CorF","DoorSwptVol_CorF","Survey_Acronym.y","SpeciesSciName","Aphia_Code","FishLength_cm","Number","DensAbund_N_Sqkm","DensBiom_kg_Sqkm","DensAbund_N_Sqkm_RAW","CommonName","WalkerCoeffApplied"
"530","CSIreOT4/CEXP/2004/79","CSIreOT4","CEXP","OT","GOV",2004,10,30,1645,30,50.749,-9.259,"3.00E+01","28",127,3.064,22,124,4.5,0.067408,222.2222,0.1774194,39.42652,"CSIreOT4","Callionymus lyra",126792,"16-34",4,113.006877741401,4.4219942,59.34012,"Common dragonet",TRUE
"531","CSIreOT4/CEXP/2004/8","CSIreOT4","CEXP","OT","GOV",2004,10,14,1426,30,54.35,-9.695,"3.70E+01","32",45,3.533,20,84,5,0.07066,200,0.2380952,47.61905,"CSIreOT4","Callionymus lyra",126792,"16-34",2,54.7056940433741,1.599197,28.30456,"Common dragonet",TRUE
"532","CSIreOT4/CEXP/2004/80","CSIreOT4","CEXP","OT","GOV",2004,10,31,708,30,50.624,-8.908,"3.00E+02","21",120,3.405,21,120,4.5,0.071505,222.2222,0.175,38.88889,"CSIreOT4","Callionymus lyra",126792,"16-34",1,25.9428363758894,1.494739,13.98504,"Common dragonet",TRUE
"533","CSIreOT4/CEXP/2004/84","CSIreOT4","CEXP","OT","GOV",2004,10,31,1610,30,50.887,-7.782,"3.00E+03","21",101,3.502,25,128,4.5,0.08755,222.2222,0.1953125,43.40278,"CSIreOT4","Callionymus lyra",126792,"16-34",1,20.8712859936246,1.464242,11.42204,"Common dragonet",TRUE
"534","CSIreOT4/CEXP/2004/87","CSIreOT4","CEXP","OT","GOV",2004,11,1,1238,30,50.986,-7.637,"3.00E+03","21",102,3.241,20.6,115,3.8,0.0667646,263.1579,0.1791304,47.13959,"CSIreOT4","Callionymus lyra",126792,"16-34",13,368.267400685301,16.2553468,194.71397,"Common dragonet",TRUE
"535","CSIreOT4/CEXP/2004/88","CSIreOT4","CEXP","OT","GOV",2004,11,1,1434,30,51.156,-7.45,"3.10E+03","21",98,3.439,22,113,4,0.075658,250,0.1946903,48.67257,"CSIreOT4","Callionymus lyra",126792,"16-34",5,127.957188983758,3.6002817,66.08686,"Common dragonet",TRUE
"536","CSIreOT4/CEXP/2004/89","CSIreOT4","CEXP","OT","GOV",2004,11,1,1621,30,51.33,-7.425,"3.10E+03","21",85,2.894,22,122,4.3,0.063668,232.5581,0.1803279,41.93671,"CSIreOT4","Callionymus lyra",126792,"16-34",40,1219.5089846476,32.375627,628.25906,"Common dragonet",TRUE
"537","CSIreOT4/CEXP/2004/9","CSIreOT4","CEXP","OT","GOV",2004,10,14,1633,34,54.467,-9.411,"3.70E+01","31",83,3.588,21,118,4,0.075348,250,0.1779661,44.49153,"CSIreOT4","Callionymus lyra",126792,"16-34",18,468.006655173723,9.6779051,238.89154,"Common dragonet",TRUE
"538","CSIreOT4/CEXP/2004/90","CSIreOT4","CEXP","OT","GOV",2004,11,2,712,30,51.616,-8.254,"3.20E+02","26",70,3.355,21,112,4.2,0.070455,238.0952,0.1875,44.64286,"CSIreOT4","Callionymus lyra",126792,"16-34",74,2053.80957694896,44.90281,1050.31574,"Common dragonet",TRUE
"539","CSIreOT4/CEXP/2004/91","CSIreOT4","CEXP","OT","GOV",2004,11,2,1044,30,51.429,-8.59,"3.10E+02","21",88,3.505,22,114,4.3,0.07711,232.5581,0.1929825,44.87964,"CSIreOT4","Callionymus lyra",126792,"16-34",18,453.865509019606,11.5614399,233.43276,"Common dragonet",TRUE
"540","CSIreOT4/CEXP/2004/92","CSIreOT4","CEXP","OT","GOV",2004,11,2,1308,30,51.262,-8.735,"3.10E+02","21",100,3.427,22,120,4.2,0.075394,238.0952,0.1833333,43.65079,"CSIreOT4","Callionymus lyra",126792,"16-34",10,256.865029914224,7.1906994,132.63652,"Common dragonet",TRUE
"541","CSIreOT4/CEXP/2004/93","CSIreOT4","CEXP","OT","GOV",2004,11,2,1513,30,51.206,-8.539,"3.10E+02","21",100,3.611,21,115,4.4,0.075831,227.2727,0.1826087,41.50198,"CSIreOT4","Callionymus lyra",126792,"16-34",6,153.143842623118,4.349642,79.12332,"Common dragonet",TRUE
"542","CSIreOT4/CEXP/2004/95","CSIreOT4","CEXP","OT","GOV",2004,11,3,706,30,51.336,-7.783,"3.10E+03","21",89,3.479,21,112,4.6,0.073059,217.3913,0.1875,40.76087,"CSIreOT4","Callionymus lyra",126792,"16-34",19,505.002756863464,13.2935235,260.0638,"Common dragonet",TRUE
"543","CSIreOT4/CEXP/2004/96","CSIreOT4","CEXP","OT","GOV",2004,11,3,940,30,51.479,-8.075,"3.10E+02","21",83,3.612,18,115,4.4,0.065016,227.2727,0.1565217,35.57312,"CSIreOT4","Callionymus lyra",126792,"16-34",9,269.710184861195,6.5136907,138.42747,"Common dragonet",TRUE
"544","CSIreOT4/CEXP/2004/97","CSIreOT4","CEXP","OT","GOV",2004,11,3,1145,30,51.614,-7.869,"3.20E+03","21",80,3.561,22,122,5.1,0.078342,196.0784,0.1803279,35.35841,"CSIreOT4","Callionymus lyra",126792,"16-34",13,323.803900619546,7.5084706,165.9391,"Common dragonet",TRUE
"545","CSIreOT4/CEXP/2004/98","CSIreOT4","CEXP","OT","GOV",2004,11,3,1356,30,51.811,-7.618,"3.20E+03","26",65,3.578,21,80,3.8,0.075138,263.1579,0.2625,69.07895,"CSIreOT4","Callionymus lyra",126792,"16-34",36,937.317406553372,20.2322248,479.1184,"Common dragonet",TRUE
"546","CSIreOT4/CEXP/2004/99","CSIreOT4","CEXP","OT","GOV",2004,11,3,1621,30,51.679,-7.25,"3.20E+03","26",71,3.56,21,92,4.7,0.07476,212.766,0.2282609,48.56614,"CSIreOT4","Callionymus lyra",126792,"16-34",6,157.385205614214,3.1595897,80.25682,"Common dragonet",TRUE
"547","CSIreOT4/CEXP/2005/100","CSIreOT4","CEXP","OT","GOV",2005,11,15,1027,30,52.914,-10.408,"34D9","31",112,3.422,20.85171,120,3.9,0.07135457,256.4103,0.1737643,44.55495,"CSIreOT4","Callionymus lyra",126792,"16-34",8,216.405509019203,6.5414605,112.11616,"Common dragonet",TRUE
"548","CSIreOT4/CEXP/2005/101","CSIreOT4","CEXP","OT","GOV",2005,11,15,1342,30,53.058,-10.893,"35D9","30",135,3.383,21.19427,120,4.1,0.0717002,243.9024,0.1766189,43.07777,"CSIreOT4","Callionymus lyra",126792,"16-34",49,1334.09577382728,30.562585,683.40119,"Common dragonet",TRUE
"549","CSIreOT4/CEXP/2005/102","CSIreOT4","CEXP","OT","GOV",2005,11,15,1537,30,52.887,-11.056,"34D8","30",136,3.362,21.20792,120,4.3,0.07130101,232.5581,0.1767326,41.10061,"CSIreOT4","Callionymus lyra",126792,"16-34",19,520.66149863753,11.6372726,266.4759,"Common dragonet",TRUE
"550","CSIreOT4/CEXP/2005/104","CSIreOT4","CEXP","OT","GOV",2005,11,16,951,30,53.762,-10.737,"36D9","30",149,3.251,24,119,4.1,0.078024,243.9024,0.2016807,49.19041,"CSIreOT4","Callionymus lyra",126792,"16-34",25,620.633890312109,17.3097958,320.41424,"Common dragonet",TRUE
"551","CSIreOT4/CEXP/2005/105","CSIreOT4","CEXP","OT","GOV",2005,11,16,1418,30,53.898,-10.585,"36D9","30",140,3.4,21,123,4.1,0.0714,243.9024,0.1707317,41.64188,"CSIreOT4","Callionymus lyra",126792,"16-34",27,726.911826584379,23.835262,378.15125,"Common dragonet",TRUE
"552","CSIreOT4/CEXP/2005/106","CSIreOT4","CEXP","OT","GOV",2005,11,16,1644,30,53.693,-10.384,"36D9","31",99,3.506,21,118,4.5,0.073626,222.2222,0.1779661,39.54802,"CSIreOT4","Callionymus lyra",126792,"16-34",23,604.107509523754,17.4679021,312.38966,"Common dragonet",TRUE
"553","CSIreOT4/CEXP/2005/107","CSIreOT4","CEXP","OT","GOV",2005,11,17,746,30,54.141,-10.701,"37D9","30",180,3.499,21,126,4.3,0.073479,232.5581,0.1666667,38.75969,"CSIreOT4","Callionymus lyra",126792,"16-34",8,211.941440201786,5.2552513,108.87464,"Common dragonet",TRUE
"554","CSIreOT4/CEXP/2005/110","CSIreOT4","CEXP","OT","GOV",2005,11,17,1606,30,53.832,-11.052,"36D8","30",181,3.107,21,124,4.7,0.065247,212.766,0.1693548,36.03294,"CSIreOT4","Callionymus lyra",126792,"16-34",5,147.650519363594,4.6250933,76.6319,"Common dragonet",TRUE
"555","CSIreOT4/CEXP/2005/111","CSIreOT4","CEXP","OT","GOV",2005,11,18,802,30,54.972,-9.402,"3.80E+01","34",88,3.472,21,110,4.4,0.072912,227.2727,0.1909091,43.38843,"CSIreOT4","Callionymus lyra",126792,"16-34",4,106.066592413661,3.0853999,54.86064,"Common dragonet",TRUE
"556","CSIreOT4/CEXP/2005/113","CSIreOT4","CEXP","OT","GOV",2005,11,18,1646,30,55.081,-9.002,"3.90E+01","34",89,3.4,21,113,4.2,0.0714,238.0952,0.1858407,44.24779,"CSIreOT4","Callionymus lyra",126792,"16-34",14,374.38718736288,13.9333,196.07842,"Common dragonet",TRUE
"557","CSIreOT4/CEXP/2005/114","CSIreOT4","CEXP","OT","GOV",2005,11,19,803,30,56.228,-9.103,"4.10E+01","15",179,3.029,20,102,5,0.06058,200,0.1960784,39.21569,"CSIreOT4","Callionymus lyra",126792,"16-34",2,63.2184942375959,2.223454,33.0142,"Common dragonet",TRUE
"558","CSIreOT4/CEXP/2005/115","CSIreOT4","CEXP","OT","GOV",2005,11,19,1023,30,56.008,-8.865,"4.10E+02","36",135,3.393,20,110,4.3,0.06786,232.5581,0.1818182,42.2833,"CSIreOT4","Callionymus lyra",126792,"16-34",1,28.3091980717107,0.9366317,14.73622,"Common dragonet",TRUE
"559","CSIreOT4/CEXP/2005/118","CSIreOT4","CEXP","OT","GOV",2005,11,19,1708,30,55.438,-9.253,"3.90E+01","36",133,3.228,22,120,4.1,0.071016,243.9024,0.1833333,44.71545,"CSIreOT4","Callionymus lyra",126792,"16-34",7,190.595945503881,5.5187292,98.56933,"Common dragonet",TRUE
"560","CSIreOT4/CEXP/2005/119","CSIreOT4","CEXP","OT","GOV",2005,11,20,743,30,56.327,-8.034,"4.10E+02","36",182,2.988,22,128,4.3,0.065736,232.5581,0.171875,39.97093,"CSIreOT4","Callionymus lyra",126792,"16-34",1,28.8398224487675,1.205499,15.21236,"Common dragonet",TRUE
"561","CSIreOT4/CEXP/2005/120","CSIreOT4","CEXP","OT","GOV",2005,11,20,1003,30,56.205,-7.765,"4.10E+03","34",110,2.988,21,112,4.6,0.062748,217.3913,0.1875,40.76087,"CSIreOT4","Callionymus lyra",126792,"16-34",6,185.185378964404,5.1750254,95.62057,"Common dragonet",TRUE
"562","CSIreOT4/CEXP/2005/121","CSIreOT4","CEXP","OT","GOV",2005,11,20,1157,30,56.061,-7.644,"4.10E+03","36",153,3.28,20,116,4.2,0.0656,238.0952,0.1724138,41.0509,"CSIreOT4","Callionymus lyra",126792,"16-34",21,625.356734326369,14.055764,320.12194,"Common dragonet",TRUE
"563","CSIreOT4/CEXP/2005/122","CSIreOT4","CEXP","OT","GOV",2005,11,20,1409,30,55.919,-7.947,"4.00E+03","36",172,3.301,20,124,4.2,0.06602,238.0952,0.1612903,38.40246,"CSIreOT4","Callionymus lyra",126792,"16-34",12,355.808929705644,7.5388282,181.76312,"Common dragonet",TRUE
"564","CSIreOT4/CEXP/2005/123","CSIreOT4","CEXP","OT","GOV",2005,11,20,1639,30,56.007,-8.201,"4.10E+02","36",156,3.297,21,112,4.4,0.069237,227.2727,0.1875,42.61364,"CSIreOT4","Callionymus lyra",126792,"16-34",18,502.02222127573,14.9625688,259.97659,"Common dragonet",TRUE
"565","CSIreOT4/CEXP/2005/124","CSIreOT4","CEXP","OT","GOV",2005,11,21,742,30,55.856,-7.672,"4.00E+03","36",140,3.201,20,111,4.4,0.06402,227.2727,0.1801802,40.95004,"CSIreOT4","Callionymus lyra",126792,"16-34",60,1828.30887593098,42.725988,937.20696,"Common dragonet",TRUE
"566","CSIreOT4/CEXP/2005/125","CSIreOT4","CEXP","OT","GOV",2005,11,21,954,30,55.762,-8.048,"4.00E+02","34",107,3.003,19,99,4.5,0.057057,222.2222,0.1919192,42.64871,"CSIreOT4","Callionymus lyra",126792,"16-34",6,205.342183275822,4.6728648,105.15799,"Common dragonet",TRUE
"567","CSIreOT4/CEXP/2005/126","CSIreOT4","CEXP","OT","GOV",2005,11,21,1150,30,55.824,-8.332,"4.00E+02","36",145,3.108,20,107,4.6,0.06216,217.3913,0.1869159,40.63389,"CSIreOT4","Callionymus lyra",126792,"16-34",8,250.337721624337,6.3109074,128.70014,"Common dragonet",TRUE
"568","CSIreOT4/CEXP/2005/128","CSIreOT4","CEXP","OT","GOV",2005,11,21,1606,30,55.665,-8.629,"4.00E+02","34",93,3.18,19,106,4.5,0.06042,222.2222,0.1792453,39.83229,"CSIreOT4","Callionymus lyra",126792,"16-34",2,63.5902773624783,2.103933,33.10162,"Common dragonet",TRUE
"569","CSIreOT4/CEXP/2005/129","CSIreOT4","CEXP","OT","GOV",2005,11,22,733,30,56.401,-6.77,"4.10E+04","33",81,3.352,21,110,4.1,0.070392,243.9024,0.1909091,46.56319,"CSIreOT4","Callionymus lyra",126792,"16-34",54,1499.18519514083,33.346711,767.13252,"Common dragonet",TRUE
"570","CSIreOT4/CEXP/2005/130","CSIreOT4","CEXP","OT","GOV",2005,11,22,1005,30,56.22,-7.244,"4.10E+03","34",94,3.258,21,107,4.5,0.068418,222.2222,0.1962617,43.61371,"CSIreOT4","Callionymus lyra",126792,"16-34",19,543.46977307924,11.6022867,277.70474,"Common dragonet",TRUE
"571","CSIreOT4/CEXP/2005/131","CSIreOT4","CEXP","OT","GOV",2005,11,22,1226,30,55.98,-7.255,"4.00E+03","34",90,3.058,19,102,5.2,0.058102,192.3077,0.1862745,35.82202,"CSIreOT4","Callionymus lyra",126792,"16-34",7,235.180445688166,5.4070216,120.47778,"Common dragonet",TRUE
"572","CSIreOT4/CEXP/2005/132","CSIreOT4","CEXP","OT","GOV",2005,11,22,1407,30,55.872,-7.061,"4.00E+03","33",59,2.853,19,81,5.6,0.054207,178.5714,0.2345679,41.88713,"CSIreOT4","Callionymus lyra",126792,"16-34",1,36.3600711210674,0.6115658,18.4478,"Common dragonet",TRUE
"573","CSIreOT4/CEXP/2005/133","CSIreOT4","CEXP","OT","GOV",2005,11,22,1619,30,55.903,-6.679,"4.00E+04","33",58,3.398,20,78,4.7,0.06796,212.766,0.2564103,54.55537,"CSIreOT4","Callionymus lyra",126792,"16-34",14,401.175943497616,9.8202746,206.00353,"Common dragonet",TRUE
"574","CSIreOT4/CEXP/2005/135","CSIreOT4","CEXP","OT","GOV",2005,11,23,921,30,55.535,-7.085,"4.00E+03","33",79,3.415,21,84,4.6,0.071715,217.3913,0.25,54.34783,"CSIreOT4","Callionymus lyra",126792,"16-34",1,27.1028917444376,0.696406,13.94408,"Common dragonet",TRUE
"575","CSIreOT4/CEXP/2005/136","CSIreOT4","CEXP","OT","GOV",2005,11,23,1110,30,55.368,-6.895,"3.90E+04","33",68,3.362,21,75,4.8,0.070602,208.3333,0.28,58.33333,"CSIreOT4","Callionymus lyra",126792,"16-34",1,27.9166302405537,0.4695497,14.1639,"Common dragonet",TRUE
"576","CSIreOT4/CEXP/2005/142","CSIreOT4","CEXP","OT","GOV",2005,11,27,1046,30,54.584,-8.933,"3.80E+02","34",91,3.76,21,116,4.6,0.07896,217.3913,0.1810345,39.35532,"CSIreOT4","Callionymus lyra",126792,"16-34",17,417.833033705703,11.1355204,215.29888,"Common dragonet",TRUE
"577","CSIreOT4/CEXP/2005/143","CSIreOT4","CEXP","OT","GOV",2005,11,27,1343,30,54.584,-8.348,"3.80E+02","33",35,3.358,19,78,4.4,0.063802,227.2727,0.2435897,55.36131,"CSIreOT4","Callionymus lyra",126792,"16-34",2,61.184956365873,1.4051405,31.34698,"Common dragonet",TRUE
"578","CSIreOT4/CEXP/2005/144","CSIreOT4","CEXP","OT","GOV",2005,11,27,1506,30,54.518,-8.536,"3.80E+02","33",60,3.367,20,78,4.6,0.06734,217.3913,0.2564103,55.74136,"CSIreOT4","Callionymus lyra",126792,"16-34",6,173.746005182841,4.1000462,89.10007,"Common dragonet",TRUE
"579","CSIreOT4/CEXP/2005/147","CSIreOT4","CEXP","OT","GOV",2005,11,28,1339,30,53.19,-11.298,"35D8","30",149,3.166,20,118,4.4,0.06332,227.2727,0.1694915,38.5208,"CSIreOT4","Callionymus lyra",126792,"16-34",15,460.902141972438,11.54506,236.892,"Common dragonet",TRUE
"580","CSIreOT4/CEXP/2005/148","CSIreOT4","CEXP","OT","GOV",2005,11,28,1638,30,53.299,-10.955,"35D9","30",139,3.117,20,116,4.6,0.06234,217.3913,0.1724138,37.48126,"CSIreOT4","Callionymus lyra",126792,"16-34",66,2066.80139527437,47.330381,1058.71027,"Common dragonet",TRUE
"581","CSIreOT4/CEXP/2005/18","CSIreOT4","CEXP","OT","GOV",2005,10,24,1334,30,51.618,-7.855,"3.20E+03","21",82,3.816,19,104,4.3,0.072504,232.5581,0.1826923,42.48658,"CSIreOT4","Callionymus lyra",126792,"16-34",8,215.348887649027,4.9712793,110.33873,"Common dragonet",TRUE
"582","CSIreOT4/CEXP/2005/20","CSIreOT4","CEXP","OT","GOV",2005,10,25,748,30,52.027,-7.384,"3.30E+03","26",41,3.387,24,77,5,0.081288,200,0.3116883,62.33766,"CSIreOT4","Callionymus lyra",126792,"16-34",31,746.748847403759,15.677661,381.36003,"Common dragonet",TRUE
"583","CSIreOT4/CEXP/2005/21","CSIreOT4","CEXP","OT","GOV",2005,10,27,751,30,51.679,-7.25,"3.20E+03","26",69,3.226,20,89,4.9,0.06452,204.0816,0.2247191,45.86104,"CSIreOT4","Callionymus lyra",126792,"16-34",14,424.920895184482,8.8999103,216.98698,"Common dragonet",TRUE
"584","CSIreOT4/CEXP/2005/22","CSIreOT4","CEXP","OT","GOV",2005,10,27,853,30,51.804,-7.087,"3.20E+03","26",66,3.638,20,88,4.1,0.07276,243.9024,0.2272727,55.43237,"CSIreOT4","Callionymus lyra",126792,"16-34",9,242.727745647313,4.76723,123.69434,"Common dragonet",TRUE
"585","CSIreOT4/CEXP/2005/23","CSIreOT4","CEXP","OT","GOV",2005,10,27,1216,30,52.008,-6.759,"3.30E+04","26",46,3.248,19.17656,79,4.1,0.06228546,243.9024,0.2427412,59.20518,"CSIreOT4","Callionymus lyra",126792,"16-34",11,344.894048879976,7.824918,176.60626,"Common dragonet",TRUE
"586","CSIreOT4/CEXP/2005/24","CSIreOT4","CEXP","OT","GOV",2005,10,27,1508,30,51.732,-6.492,"3.20E+04","26",63,3.5,20.08593,89,4.3,0.07030074,232.5581,0.2256846,52.48478,"CSIreOT4","Callionymus lyra",126792,"16-34",11,306.780370009079,6.1853597,156.4706,"Common dragonet",TRUE
"587","CSIreOT4/CEXP/2005/25","CSIreOT4","CEXP","OT","GOV",2005,10,27,1703,30,51.592,-6.475,"3.20E+04","26",75,3.599,20,112,3.9,0.07198,256.4103,0.1785714,45.78755,"CSIreOT4","Callionymus lyra",126792,"16-34",11,297.66057339296,7.24028,152.82024,"Common dragonet",TRUE
"588","CSIreOT4/CEXP/2005/26","CSIreOT4","CEXP","OT","GOV",2005,10,28,736,30,51.75,-5.868,"3.20E+05","21",115,3.316,20.89986,111,4.3,0.06930392,232.5581,0.188287,43.78767,"CSIreOT4","Callionymus lyra",126792,"16-34",34,950.211929152403,26.600728,490.59274,"Common dragonet",TRUE
"589","CSIreOT4/CEXP/2005/27","CSIreOT4","CEXP","OT","GOV",2005,10,28,954,30,51.62,-6.187,"3.20E+04","21",102,3.613,20.68227,122,4.7,0.07472505,212.766,0.1695268,36.06954,"CSIreOT4","Callionymus lyra",126792,"16-34",22,570.434899814226,15.7933727,294.41266,"Common dragonet",TRUE
"590","CSIreOT4/CEXP/2005/28","CSIreOT4","CEXP","OT","GOV",2005,10,28,1203,30,51.402,-6.016,"3.10E+04","21",93,3.349,20.51627,122,4.1,0.06870899,243.9024,0.1681661,41.01613,"CSIreOT4","Callionymus lyra",126792,"16-34",3,84.3445615941748,2.4962077,43.66242,"Common dragonet",TRUE
"591","CSIreOT4/CEXP/2005/29","CSIreOT4","CEXP","OT","GOV",2005,10,28,1450,30,51.086,-5.802,"3.10E+05","21",82,2.998,20.2922,115,4.1,0.060836,243.9024,0.1764539,43.03753,"CSIreOT4","Callionymus lyra",126792,"16-34",8,253.420927551552,7.8854459,131.50105,"Common dragonet",TRUE
"592","CSIreOT4/CEXP/2005/30","CSIreOT4","CEXP","OT","GOV",2005,10,28,1657,30,51.212,-5.958,"3.10E+05","21",88,4.917,20.4176,116,3.9,0.1003933,256.4103,0.1760138,45.13173,"CSIreOT4","Callionymus lyra",126792,"16-34",15,290.93059686721,7.1407754,149.412314,"Common dragonet",TRUE
"593","CSIreOT4/CEXP/2005/31","CSIreOT4","CEXP","OT","GOV",2005,10,29,740,31,51.365,-6.708,"3.10E+04","21",86,3.205,20.37669,123,4,0.06530728,250,0.1656641,41.41603,"CSIreOT4","Callionymus lyra",126792,"16-34",31,922.975462033681,23.46672,474.67907,"Common dragonet",TRUE
"594","CSIreOT4/CEXP/2005/32","CSIreOT4","CEXP","OT","GOV",2005,10,29,1007,31,51.243,-6.334,"3.10E+04","21",110,3.681,20.81896,122,4.1,0.0766346,243.9024,0.1706472,41.62128,"CSIreOT4","Callionymus lyra",126792,"16-34",1,25.0678279155624,0.8293881,13.04894,"Common dragonet",TRUE
"595","CSIreOT4/CEXP/2005/33","CSIreOT4","CEXP","OT","GOV",2005,10,29,1206,30,51.218,-6.6,"3.10E+04","21",109,3.308,20.80238,123,4.2,0.06881428,238.0952,0.1691251,40.26787,"CSIreOT4","Callionymus lyra",126792,"16-34",1,27.7371769578604,1.033754,14.53187,"Common dragonet",TRUE
"596","CSIreOT4/CEXP/2005/35","CSIreOT4","CEXP","OT","GOV",2005,10,29,1721,30,51.332,-7.431,"3.10E+03","21",84,3.761,20.3349,122,4.1,0.07647956,243.9024,0.1666795,40.65354,"CSIreOT4","Callionymus lyra",126792,"16-34",13,331.251190922416,7.9609276,169.98006,"Common dragonet",TRUE
"597","CSIreOT4/CEXP/2005/40","CSIreOT4","CEXP","OT","GOV",2005,10,31,1035,31,51.262,-8.735,"3.10E+02","21",105,3.561,20.73464,116,4,0.07383606,250,0.1787469,44.68673,"CSIreOT4","Callionymus lyra",126792,"16-34",19,494.169360775073,16.5105547,257.32685,"Common dragonet",TRUE
"598","CSIreOT4/CEXP/2005/41","CSIreOT4","CEXP","OT","GOV",2005,10,31,1217,32,51.204,-8.539,"3.10E+02","21",104,3.59,20.71734,120,3.6,0.07437525,277.7778,0.1726445,47.9568,"CSIreOT4","Callionymus lyra",126792,"16-34",28,725.475161846305,22.6221065,376.46932,"Common dragonet",TRUE
"599","CSIreOT4/CEXP/2005/42","CSIreOT4","CEXP","OT","GOV",2005,10,31,1436,29,51.095,-8.259,"3.10E+02","21",109,3.866,20.80238,125,3.9,0.08042201,256.4103,0.1664191,42.67155,"CSIreOT4","Callionymus lyra",126792,"16-34",4,95.7871362097998,3.0237916,49.73764,"Common dragonet",TRUE
"600","CSIreOT4/CEXP/2005/43","CSIreOT4","CEXP","OT","GOV",2005,10,31,1641,30,51.246,-8.063,"3.10E+02","21",102,3.338,20.68227,120,3.9,0.06903743,256.4103,0.1723523,44.19289,"CSIreOT4","Callionymus lyra",126792,"16-34",15,419.027151185662,12.8962241,217.27346,"Common dragonet",TRUE
"601","CSIreOT4/CEXP/2005/48","CSIreOT4","CEXP","OT","GOV",2005,11,1,1541,30,50.989,-7.634,"3.00E+03","21",104,3.645,20.71734,117,4.2,0.0755147,238.0952,0.1770713,42.15983,"CSIreOT4","Callionymus lyra",126792,"16-34",4,102.766550269237,2.7582062,52.9698,"Common dragonet",TRUE
"602","CSIreOT4/CEXP/2005/49","CSIreOT4","CEXP","OT","GOV",2005,11,2,655,31,50.756,-9.221,"3.00E+01","28",127,3.452,21.08161,120,5.1,0.07277373,196.0784,0.1756801,34.44708,"CSIreOT4","Callionymus lyra",126792,"16-34",12,314.133129490614,12.1927866,164.89465,"Common dragonet",TRUE
"603","CSIreOT4/CEXP/2005/51","CSIreOT4","CEXP","OT","GOV",2005,11,2,1043,32,50.523,-9.645,"3.00E+01","28",120,3.515,20.9776,120,4.4,0.07373626,227.2727,0.1748133,39.7303,"CSIreOT4","Callionymus lyra",126792,"16-34",1,25.5300325088823,1.192032,13.56185,"Common dragonet",TRUE
"604","CSIreOT4/CEXP/2005/52","CSIreOT4","CEXP","OT","GOV",2005,11,2,1303,30,50.507,-10.049,"30D9","28",144,3.394,21.31393,123,4,0.07233949,250,0.173284,43.321,"CSIreOT4","Callionymus lyra",126792,"16-34",1,26.5562094265617,0.8786325,13.82371,"Common dragonet",TRUE
"605","CSIreOT4/CEXP/2005/53","CSIreOT4","CEXP","OT","GOV",2005,11,2,1523,31,50.749,-9.927,"3.00E+01","29",124,3.521,21.03769,116,4.4,0.07407372,227.2727,0.1813594,41.21805,"CSIreOT4","Callionymus lyra",126792,"16-34",10,260.916813811411,7.6325636,135.00064,"Common dragonet",TRUE
"606","CSIreOT4/CEXP/2005/54","CSIreOT4","CEXP","OT","GOV",2005,11,2,1652,32,50.836,-9.814,"3.00E+01","29",126,3.48,21.06708,123,4.5,0.07331344,222.2222,0.1712771,38.06157,"CSIreOT4","Callionymus lyra",126792,"16-34",4,105.852158147881,2.8410222,54.56024,"Common dragonet",TRUE
"607","CSIreOT4/CEXP/2005/55","CSIreOT4","CEXP","OT","GOV",2005,11,3,659,31,51.413,-9.417,"3.10E+01","27",66,3.556,20.22405,87,3.9,0.07191674,256.4103,0.2324604,59.60523,"CSIreOT4","Callionymus lyra",126792,"16-34",4,108.551762856509,2.5001812,55.61988,"Common dragonet",TRUE
"608","CSIreOT4/CEXP/2005/56","CSIreOT4","CEXP","OT","GOV",2005,11,3,907,30,51.457,-9.642,"3.10E+01","27",49,3.284,19.35587,85,5.3,0.06356469,188.6792,0.2277162,42.96532,"CSIreOT4","Callionymus lyra",126792,"16-34",8,245.943729724471,5.4660312,125.85603,"Common dragonet",TRUE
"609","CSIreOT4/CEXP/2005/57","CSIreOT4","CEXP","OT","GOV",2005,11,4,656,31,51.517,-10.027,"32D9","27",72,3.49,20.48496,107,4.2,0.07149253,238.0952,0.1914483,45.58292,"CSIreOT4","Callionymus lyra",126792,"16-34",51,1395.70946833999,29.998944,713.36136,"Common dragonet",TRUE
"610","CSIreOT4/CEXP/2005/58","CSIreOT4","CEXP","OT","GOV",2005,11,4,906,31,51.356,-9.786,"3.10E+01","28",83,3.455,20.31367,123,3.9,0.07018371,256.4103,0.1651518,42.3466,"CSIreOT4","Callionymus lyra",126792,"16-34",33,915.744380463519,22.347965,470.19462,"Common dragonet",TRUE
"611","CSIreOT4/CEXP/2005/59","CSIreOT4","CEXP","OT","GOV",2005,11,4,1105,30,51.17,-9.934,"3.10E+01","28",122,3.334,21.00787,118,3.9,0.07004024,256.4103,0.1780328,45.64944,"CSIreOT4","Callionymus lyra",126792,"16-34",25,691.075896457302,19.4576573,356.93766,"Common dragonet",TRUE
