"","HaulID","Survey_Acronym.x","Ship","GearType","Gear","YearShot","MonthShot","DayShot","TimeShot","HaulDur_min","ShootLat_degdec","ShootLong_degdec","ICESStSq","SurvStratum","Depth_m","Distance_km","WingSpread_m","DoorSpread_m","NetOpen_m","WingSwpArea_sqkm","WingSwpVol_CorF","DoorSwptArea_CorF","DoorSwptVol_CorF","Survey_Acronym.y","SpeciesSciName","Aphia_Code","FishLength_cm","Number","DensAbund_N_Sqkm","DensBiom_kg_Sqkm","DensAbund_N_Sqkm_RAW","CommonName","WalkerCoeffApplied"
"265","CSBBFraOT4/THA2/2008/146","CSBBFraOT4","THA2","OT","GOV",2008,11,25,1342,30,51.0908,-5.0902,"3.10E+05","2",74,3.476187,18,69,3.1,0.06257136,322.5806,0.2608696,84.15147,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",94,1783.25640240122,347.087172,1502.28487,"Lesser spotted dogfish",TRUE
"266","CSBBFraOT4/THA2/2008/147","CSBBFraOT4","THA2","OT","GOV",2008,11,25,1606,31,51.2508,-5.4998,"3.10E+05","2",79,3.605193,18,68,3.6,0.06489347,277.7778,0.2647059,73.52941,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",158,2761.61690520768,649.411831,2434.75964,"Lesser spotted dogfish",TRUE
"267","CSBBFraOT4/THA2/2008/148","CSBBFraOT4","THA2","OT","GOV",2008,11,26,814,30,51.161,-6.1404,"3.10E+04","3",106,3.325013,23,80,3.1,0.07647529,322.5806,0.2875,92.74194,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",2,45.0468232805723,1.088308,26.15224,"Lesser spotted dogfish",TRUE
"268","CSBBFraOT4/THA2/2008/149","CSBBFraOT4","THA2","OT","GOV",2008,11,26,1028,30,51.2404,-6.5095,"3.10E+04","3",115,3.495227,20,76,3.6,0.06990455,277.7778,0.2631579,73.09942,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",4,82.0524020866907,10.15831783,57.22088,"Lesser spotted dogfish",TRUE
"269","CSBBFraOT4/THA2/2008/150","CSBBFraOT4","THA2","OT","GOV",2008,11,26,1204,30,51.1547,-6.4912,"3.10E+04","3",96,3.36296,20,73,3.3,0.06725919,303.0303,0.2739726,83.022,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",399,7292.79907334443,1278.553389,5932.27485,"Lesser spotted dogfish",TRUE
"270","CSBBFraOT4/THA2/2008/152","CSBBFraOT4","THA2","OT","GOV",2008,11,27,753,30,50.6368,-7.1845,"3.00E+03","3",106,3.606282,21,80,3.4,0.07573193,294.1176,0.2625,77.20588,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",8,146.393815644221,24.96733202,105.63576,"Lesser spotted dogfish",TRUE
"271","CSBBFraOT4/THA2/2008/153","CSBBFraOT4","THA2","OT","GOV",2008,11,27,948,30,50.4356,-7.1882,"2.90E+03","3",111,3.455739,22,87,3.1,0.07602627,322.5806,0.2528736,81.57212,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",4,52.4061559883936,23.437218,52.6134,"Lesser spotted dogfish",TRUE
"272","CSBBFraOT4/THA2/2008/155","CSBBFraOT4","THA2","OT","GOV",2008,11,27,1626,30,50.2501,-8.1889,"2.90E+02","4",138,3.503885,22,85,3.2,0.07708547,312.5,0.2588235,80.88235,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",3,74.1092880907249,0.5274071,38.91783,"Lesser spotted dogfish",TRUE
"273","CSBBFraOT4/THA2/2008/156","CSBBFraOT4","THA2","OT","GOV",2008,11,28,755,30,50.8712,-7.9654,"3.00E+03","3",111,3.809663,21,81,3.2,0.08000292,312.5,0.2592593,81.01852,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",1,18.6211826902585,1.168375,12.49954,"Lesser spotted dogfish",TRUE
"274","CSBBFraOT4/THA2/2008/157","CSBBFraOT4","THA2","OT","GOV",2008,11,28,1022,30,50.7541,-8.4089,"3.00E+02","3",114,3.609464,22,84,3.2,0.07940822,312.5,0.2619048,81.84524,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",50,929.81358496146,70.6646776,629.65784,"Lesser spotted dogfish",TRUE
"275","CSBBFraOT4/THA2/2008/158","CSBBFraOT4","THA2","OT","GOV",2008,11,28,1306,30,50.4336,-8.5813,"2.90E+02","4",127,3.541249,21,99,3,0.07436623,333.3333,0.2121212,70.70707,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",182,4218.00628948447,109.8493021,2447.34742,"Lesser spotted dogfish",TRUE
"276","CSBBFraOT4/THA2/2008/159","CSBBFraOT4","THA2","OT","GOV",2008,11,28,1523,31,50.4253,-8.2382,"2.90E+02","3",122,3.722765,22,84,3.2,0.08190083,312.5,0.2619048,81.84524,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",82,1731.14268071378,43.60127495,1001.21091,"Lesser spotted dogfish",TRUE
"277","CSBBFraOT4/THA2/2008/161","CSBBFraOT4","THA2","OT","GOV",2008,11,29,759,30,49.9528,-8.7155,"2.80E+02","4",135,3.556233,21,98,3.1,0.07468089,322.5806,0.2142857,69.12442,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",13,292.124990159631,9.2867154,174.074,"Lesser spotted dogfish",TRUE
"278","CSBBFraOT4/THA2/2008/162","CSBBFraOT4","THA2","OT","GOV",2008,11,29,1010,30,49.7447,-8.4674,"2.80E+02","4",141,3.519307,21,99,2.9,0.07390545,344.8276,0.2121212,73.14525,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",22,473.453529171167,21.9683728,297.67763,"Lesser spotted dogfish",TRUE
"279","CSBBFraOT4/THA2/2008/164","CSBBFraOT4","THA2","OT","GOV",2008,11,29,1502,30,49.6548,-7.9439,"2.80E+03","4",135,3.613442,23,91.46926,3.1,0.08310916,322.5806,0.2514506,81.11309,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",2,26.6949535377407,7.287516,24.06474,"Lesser spotted dogfish",TRUE
"280","CSBBFraOT4/THA2/2008/91","CSBBFraOT4","THA2","OT","GOV",2008,11,8,1426,30,48.0095,-7.4933,"2.50E+03","5",180,3.533885,19,94,3.5,0.06714381,285.7143,0.2021277,57.75076,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",111,2205.79797264635,344.4554138,1653.16803,"Lesser spotted dogfish",TRUE
"281","CSBBFraOT4/THA2/2008/93","CSBBFraOT4","THA2","OT","GOV",2008,11,9,1019,30,48.1155,-7.9027,"2.50E+03","5",192,3.270617,20,98,2.9,0.06541233,344.8276,0.2040816,70.37298,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",55,1397.81526342873,64.8250151,840.82008,"Lesser spotted dogfish",TRUE
"282","CSBBFraOT4/THA2/2008/97","CSBBFraOT4","THA2","OT","GOV",2008,11,10,949,30,48.3857,-9.3969,"2.50E+01","4",144,3.681701,19,94,3.7,0.06995232,270.2703,0.2021277,54.6291,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",140,2771.68240365828,285.7713322,2001.36332,"Lesser spotted dogfish",TRUE
"283","CSBBFraOT4/THA2/2008/98","CSBBFraOT4","THA2","OT","GOV",2008,11,10,1238,30,48.665,-9.353,"2.60E+01","5",172,3.483213,21,93,3.5,0.07314746,285.7143,0.2258065,64.51613,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",48,681.91495252265,248.165395,656.20866,"Lesser spotted dogfish",TRUE
"284","CSBBFraOT4/THA2/2008/99","CSBBFraOT4","THA2","OT","GOV",2008,11,10,1535,30,48.9658,-9.1821,"2.60E+01","4",161,3.553842,20,96,3.4,0.07107683,294.1176,0.2083333,61.27451,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",1,13.8628503322757,6.812601,14.06928,"Lesser spotted dogfish",TRUE
"285","CSBBFraOT4/THA2/2009/104","CSBBFraOT4","THA2","OT","GOV",2009,11,16,744,31,49.5068,-8.7072,"2.80E+02","4",147,3.705728,20,100,3.7,0.07411456,270.2703,0.2,54.05405,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",5,94.116460376892,14.2414346,67.46315,"Lesser spotted dogfish",TRUE
"286","CSBBFraOT4/THA2/2009/105","CSBBFraOT4","THA2","OT","GOV",2009,11,16,1027,30,49.7455,-8.4754,"2.80E+02","4",139,3.511147,20,99,3.7,0.07022295,270.2703,0.2020202,54.60005,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",32,635.907377636016,74.7987503,455.69152,"Lesser spotted dogfish",TRUE
"287","CSBBFraOT4/THA2/2009/106","CSBBFraOT4","THA2","OT","GOV",2009,11,16,1259,30,49.5308,-8.3134,"2.80E+02","4",137,3.405936,22,74,3.9,0.0749306,256.4103,0.2972973,76.23008,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",3,60.5051667640265,7.4685972,40.03704,"Lesser spotted dogfish",TRUE
"288","CSBBFraOT4/THA2/2009/107","CSBBFraOT4","THA2","OT","GOV",2009,11,16,1515,30,49.6636,-7.9381,"2.80E+03","4",136,3.492999,21,94,3.8,0.07335298,263.1579,0.2234043,58.79059,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",1,13.5901327563747,5.46184,13.63271,"Lesser spotted dogfish",TRUE
"289","CSBBFraOT4/THA2/2009/108","CSBBFraOT4","THA2","OT","GOV",2009,11,17,754,30,49.4784,-10.0126,"27D9","4",158,3.663689,19,96,3.7,0.06961009,270.2703,0.1979167,53.49099,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",6,136.386495830495,7.696154,86.19439,"Lesser spotted dogfish",TRUE
"290","CSBBFraOT4/THA2/2009/109","CSBBFraOT4","THA2","OT","GOV",2009,11,17,936,30,49.5035,-9.7854,"2.80E+01","4",147,3.636654,19,95,3.9,0.06909643,256.4103,0.2,51.28205,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",6,144.328084944411,6.61269674,86.83518,"Lesser spotted dogfish",TRUE
"291","CSBBFraOT4/THA2/2009/110","CSBBFraOT4","THA2","OT","GOV",2009,11,17,1211,30,49.5289,-9.3136,"2.80E+01","4",138,3.695109,20,94,4,0.07390218,250,0.212766,53.19149,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",15,229.651439509065,68.4954551,202.971,"Lesser spotted dogfish",TRUE
"292","CSBBFraOT4/THA2/2009/113","CSBBFraOT4","THA2","OT","GOV",2009,11,18,1051,30,49.2609,-9.4867,"2.70E+01","4",151,3.355901,20,98,3.8,0.06711803,263.1579,0.2040816,53.70569,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",46,1007.08455824643,70.7332199,685.35983,"Lesser spotted dogfish",TRUE
"293","CSBBFraOT4/THA2/2009/114","CSBBFraOT4","THA2","OT","GOV",2009,11,18,1447,30,49.1266,-8.7442,"2.70E+02","4",147,3.693987,22,53,3.5,0.08126771,285.7143,0.4150943,118.5984,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",3,62.1698057729083,1.8850202,36.91503,"Lesser spotted dogfish",TRUE
"294","CSBBFraOT4/THA2/2009/118","CSBBFraOT4","THA2","OT","GOV",2009,11,20,1530,29,49.5193,-10.8606,"28D9","5",165,3.522076,20,98,3.6,0.07044152,277.7778,0.2040816,56.68934,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",9,189.602250619697,12.471164,127.76556,"Lesser spotted dogfish",TRUE
"295","CSBBFraOT4/THA2/2009/119","CSBBFraOT4","THA2","OT","GOV",2009,11,20,1645,29,49.5081,-10.8042,"28D9","4",159,3.538811,20,97,3.4,0.07077623,294.1176,0.2061856,60.64281,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",8,188.845429855665,6.0255213,113.03232,"Lesser spotted dogfish",TRUE
"296","CSBBFraOT4/THA2/2009/120","CSBBFraOT4","THA2","OT","GOV",2009,11,21,751,30,51.6969,-8.0243,"3.20E+02","2",74,3.67567,20,80,3.7,0.07351341,270.2703,0.25,67.56757,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",3,58.4783813389709,6.00772406,40.80888,"Lesser spotted dogfish",TRUE
"297","CSBBFraOT4/THA2/2009/121","CSBBFraOT4","THA2","OT","GOV",2009,11,21,1130,30,51.6224,-7.4472,"3.20E+03","2",79,3.624488,20,75,3.7,0.07248977,270.2703,0.2666667,72.07207,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",65,1166.52558942529,159.93503858,896.67825,"Lesser spotted dogfish",TRUE
"298","CSBBFraOT4/THA2/2009/122","CSBBFraOT4","THA2","OT","GOV",2009,11,22,1043,30,51.8056,-7.0839,"3.20E+03","2",75,3.610601,20,76,4.2,0.07221201,238.0952,0.2631579,62.65664,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",65,1030.89183599754,271.4883509,900.12717,"Lesser spotted dogfish",TRUE
"299","CSBBFraOT4/THA2/2009/123","CSBBFraOT4","THA2","OT","GOV",2009,11,23,758,30,51.1281,-6.4837,"3.10E+04","3",99,3.463614,19.30181,82,4.3,0.06685401,232.5581,0.2353879,54.74137,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",149,2773.01514798418,538.7251748,2228.73676,"Lesser spotted dogfish",TRUE
"300","CSBBFraOT4/THA2/2009/124","CSBBFraOT4","THA2","OT","GOV",2009,11,23,929,30,51.244,-6.52,"3.10E+04","3",117,3.179728,19.78272,88,4.2,0.06290368,238.0952,0.2248037,53.52468,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",80,1999.63806465785,156.33987836,1271.78576,"Lesser spotted dogfish",TRUE
"301","CSBBFraOT4/THA2/2009/125","CSBBFraOT4","THA2","OT","GOV",2009,11,23,1159,30,51.4464,-6.1363,"3.10E+04","3",113,3.440925,19.6816,87,4.1,0.06772291,243.9024,0.2262253,55.17691,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",74,1111.58642755782,436.10576,1092.68791,"Lesser spotted dogfish",TRUE
"302","CSBBFraOT4/THA2/2009/126","CSBBFraOT4","THA2","OT","GOV",2009,11,23,1432,30,51.7335,-5.8979,"3.20E+05","3",118,3.066909,19.80754,79,4.3,0.06074794,232.5581,0.2507284,58.30893,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",567,10716.5711513923,2481.16269,9333.651,"Lesser spotted dogfish",TRUE
"303","CSBBFraOT4/THA2/2009/127","CSBBFraOT4","THA2","OT","GOV",2009,11,24,755,30,51.0365,-6.4551,"3.10E+04","3",101,3.384732,19.35876,77,4.4,0.06552423,227.2727,0.2514125,57.13921,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",3,46.6650034303904,17.925649,45.78459,"Lesser spotted dogfish",TRUE
"304","CSBBFraOT4/THA2/2009/128","CSBBFraOT4","THA2","OT","GOV",2009,11,24,1023,29,51.1549,-6.1445,"3.10E+04","3",108,3.641282,19.55082,87,3.7,0.07119004,270.2703,0.2247221,60.73569,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",2,31.1644015101618,8.507641,28.09382,"Lesser spotted dogfish",TRUE
"305","CSBBFraOT4/THA2/2009/129","CSBBFraOT4","THA2","OT","GOV",2009,11,24,1351,30,51.2518,-5.5003,"3.10E+05","2",76,3.395734,18.56447,72,4.7,0.06304,212.766,0.2578398,54.85954,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",41,676.371187018096,245.597535,650.38067,"Lesser spotted dogfish",TRUE
"306","CSBBFraOT4/THA2/2009/130","CSBBFraOT4","THA2","OT","GOV",2009,11,24,1557,30,51.421,-5.2662,"3.10E+05","2",68,3.391792,18.26276,73,4.2,0.06194348,238.0952,0.2501747,59.56541,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",9,149.798006112431,58.698847,145.29375,"Lesser spotted dogfish",TRUE
"307","CSBBFraOT4/THA2/2009/131","CSBBFraOT4","THA2","OT","GOV",2009,11,25,1407,30,50.7562,-7.5854,"3.00E+03","3",108,3.286502,19.55082,81,4.1,0.06425381,243.9024,0.2413681,58.87028,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",3,53.8093607181132,14.172554,46.68984,"Lesser spotted dogfish",TRUE
"308","CSBBFraOT4/THA2/2009/132","CSBBFraOT4","THA2","OT","GOV",2009,11,26,754,30,50.4507,-9.357,"2.90E+01","4",131,3.392893,19.35984,81,4.2,0.06568586,238.0952,0.2390104,56.90724,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",12,312.745114444193,13.6504131,182.68774,"Lesser spotted dogfish",TRUE
"309","CSBBFraOT4/THA2/2009/133","CSBBFraOT4","THA2","OT","GOV",2009,11,26,1108,30,50.7269,-9.571,"3.00E+01","4",129,3.589233,19.33387,89,4.2,0.06939379,238.0952,0.2172345,51.72251,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",3,67.5361908684034,4.8646699,43.23153,"Lesser spotted dogfish",TRUE
"310","CSBBFraOT4/THA2/2009/135","CSBBFraOT4","THA2","OT","GOV",2009,11,26,1542,30,51.1287,-9.4606,"3.10E+01","3",119,3.178964,19.83218,86,4.3,0.06304578,232.5581,0.2306068,53.62948,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",24,594.77395205368,40.8777508,380.67573,"Lesser spotted dogfish",TRUE
"311","CSBBFraOT4/THA2/2009/136","CSBBFraOT4","THA2","OT","GOV",2009,11,27,757,30,50.9086,-10.8429,"30D9","5",174,3.554588,19.84525,97,3.4,0.07054169,294.1176,0.2045902,60.1736,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",1,16.9283675109681,2.746154,14.17601,"Lesser spotted dogfish",TRUE
"312","CSBBFraOT4/THA2/2009/140","CSBBFraOT4","THA2","OT","GOV",2009,11,28,1047,30,50.0831,-10.9242,"29D9","5",173,3.46391,20,83,3.7,0.06927821,270.2703,0.2409639,65.12537,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",1,18.7574092216492,2.168275,14.43455,"Lesser spotted dogfish",TRUE
"313","CSBBFraOT4/THA2/2009/141","CSBBFraOT4","THA2","OT","GOV",2009,11,28,1355,30,50.2286,-10.3647,"29D9","4",146,3.26288,20,98,3.6,0.0652576,277.7778,0.2040816,56.68934,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",3,49.5757399259522,12.917797,45.97164,"Lesser spotted dogfish",TRUE
"314","CSBBFraOT4/THA2/2009/142","CSBBFraOT4","THA2","OT","GOV",2009,11,28,1541,30,50.0939,-10.2018,"29D9","4",129,3.668592,21,95,3.7,0.07704043,270.2703,0.2210526,59.74395,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",28,410.346867538804,95.037075,363.44556,"Lesser spotted dogfish",TRUE
"315","CSBBFraOT4/THA2/2009/143","CSBBFraOT4","THA2","OT","GOV",2009,11,29,800,30,49.9652,-9.1844,"2.80E+01","4",140,3.261688,21,95,4,0.06849546,250,0.2210526,55.26316,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",15,351.753705832784,16.1703896,218.99265,"Lesser spotted dogfish",TRUE
"316","CSBBFraOT4/THA2/2009/144","CSBBFraOT4","THA2","OT","GOV",2009,11,29,1031,30,49.9544,-8.7238,"2.80E+02","4",132,3.547719,22,94,3.7,0.07804983,270.2703,0.2340426,63.25474,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",13,247.902898031899,21.0771854,166.56029,"Lesser spotted dogfish",TRUE
"317","CSBBFraOT4/THA2/2009/145","CSBBFraOT4","THA2","OT","GOV",2009,11,29,1302,31,50.1295,-8.4682,"2.90E+02","3",111,3.189911,19.62989,83,4.3,0.06261761,232.5581,0.2365047,55.0011,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",1,15.7559361091619,8.722245,15.96995,"Lesser spotted dogfish",TRUE
"318","CSBBFraOT4/THA2/2009/83","CSBBFraOT4","THA2","OT","GOV",2009,11,9,723,29,48.3925,-6.3191,"2.50E+04","4",140,3.162253,19.47239,91.94225,3.6,0.06157663,277.7778,0.2117894,58.83038,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",18,316.234345001174,91.977758,292.31869,"Lesser spotted dogfish",TRUE
"319","CSBBFraOT4/THA2/2009/84","CSBBFraOT4","THA2","OT","GOV",2009,11,9,857,30,48.4183,-6.5112,"2.50E+04","4",120,3.361093,19.21228,89.95407,3.7,0.06457424,270.2703,0.2135787,57.72398,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",6,115.232149189609,22.847046,92.9163,"Lesser spotted dogfish",TRUE
"320","CSBBFraOT4/THA2/2009/85","CSBBFraOT4","THA2","OT","GOV",2009,11,9,1122,30,48.2807,-6.9241,"2.50E+04","4",138,3.581791,19.44796,91.75482,3.7,0.06965853,270.2703,0.2119558,57.28534,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",5,91.8589803757401,14.8349165,71.7787,"Lesser spotted dogfish",TRUE
"321","CSBBFraOT4/THA2/2009/87","CSBBFraOT4","THA2","OT","GOV",2009,11,10,732,30,48.1153,-7.9023,"2.50E+03","5",190,3.52509,19.99814,96.01163,3.1,0.07049525,322.5806,0.2082887,67.18991,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",49,1092.87442493463,75.4893577,695.08229,"Lesser spotted dogfish",TRUE
"322","CSBBFraOT4/THA2/2009/88","CSBBFraOT4","THA2","OT","GOV",2009,11,10,1033,30,48.3376,-8.3097,"2.50E+02","5",181,3.604508,19.91366,95.35314,3.4,0.07177894,294.1176,0.2088411,61.42386,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",26,622.53673367247,21.218365,362.22323,"Lesser spotted dogfish",TRUE
"323","CSBBFraOT4/THA2/2009/90","CSBBFraOT4","THA2","OT","GOV",2009,11,10,1625,30,48.3303,-8.7776,"2.50E+02","5",183,3.648313,19.93276,95.50186,3.3,0.07272093,303.0303,0.2087159,63.24724,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",80,1550.23452810602,169.7476807,1100.09598,"Lesser spotted dogfish",TRUE
"324","CSBBFraOT4/THA2/2009/93","CSBBFraOT4","THA2","OT","GOV",2009,11,11,1252,30,48.3191,-9.16,"2.50E+01","5",182,3.52156,19.92323,95.42768,3.5,0.07016086,285.7143,0.2087783,59.65095,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",64,1363.93922646906,92.6882647,912.18953,"Lesser spotted dogfish",TRUE
"325","CSBBFraOT4/THA2/2009/94","CSBBFraOT4","THA2","OT","GOV",2009,11,11,1549,30,48.5934,-9.1877,"2.60E+01","4",156,3.601672,19.65709,93.36414,3.8,0.0707984,263.1579,0.2105422,55.40585,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",14,212.330942965508,71.594658,197.74454,"Lesser spotted dogfish",TRUE
"326","CSBBFraOT4/THA2/2009/95","CSBBFraOT4","THA2","OT","GOV",2009,11,12,749,30,49.2552,-8.3863,"2.70E+02","4",144,3.613415,19.52031,92.3103,3.7,0.07053497,270.2703,0.211464,57.15243,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",4,98.5540232785433,2.4347564,56.70944,"Lesser spotted dogfish",TRUE
"327","CSBBFraOT4/THA2/2009/97","CSBBFraOT4","THA2","OT","GOV",2009,11,12,1211,30,49.0272,-8.0506,"2.70E+02","4",150,3.641516,19.58995,92.84627,3.9,0.07133711,256.4103,0.2109934,54.10087,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",1,14.2343953765367,4.917744,14.01795,"Lesser spotted dogfish",TRUE
"328","CSBBFraOT4/THA2/2009/99","CSBBFraOT4","THA2","OT","GOV",2009,11,12,1607,30,48.9559,-7.4039,"2.60E+03","4",144,3.326578,19.52031,92.3103,3.8,0.06493583,263.1579,0.211464,55.64842,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",1,15.1738681584264,7.456871,15.39982,"Lesser spotted dogfish",TRUE
"329","CSBBFraOT4/THA2/2010/100","CSBBFraOT4","THA2","OT","GOV",2010,11,14,922,30,48.3593,-6.9387,"2.50E+04","4",153,3.337953,20,95,3.9,0.06675905,256.4103,0.2105263,53.98111,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",9,158.427620875998,49.847898,134.81316,"Lesser spotted dogfish",TRUE
"330","CSBBFraOT4/THA2/2010/101","CSBBFraOT4","THA2","OT","GOV",2010,11,14,1247,30,48.3719,-6.5997,"2.50E+04","4",147,3.526327,20,98,4.1,0.07052654,243.9024,0.2040816,49.77601,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",29,562.786191709607,98.3672817,411.19274,"Lesser spotted dogfish",TRUE
"331","CSBBFraOT4/THA2/2010/102","CSBBFraOT4","THA2","OT","GOV",2010,11,14,1447,30,48.2199,-6.6436,"2.50E+04","4",145,3.464452,18,94,4.1,0.06236014,243.9024,0.1914894,46.70472,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",14,299.105653139405,44.6437922,224.50235,"Lesser spotted dogfish",TRUE
"332","CSBBFraOT4/THA2/2010/103","CSBBFraOT4","THA2","OT","GOV",2010,11,15,747,30,48.3056,-6.0335,"2.50E+04","4",133,3.165663,21,96,3.3,0.06647893,303.0303,0.21875,66.28788,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",12,213.367315195679,56.1144338,180.50832,"Lesser spotted dogfish",TRUE
"333","CSBBFraOT4/THA2/2010/105","CSBBFraOT4","THA2","OT","GOV",2010,11,18,1421,30,48.8953,-7.3158,"2.60E+03","4",141,3.535802,20,98,3.2,0.07071603,312.5,0.2040816,63.77551,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",5,70.4140350740866,31.701944,70.7053,"Lesser spotted dogfish",TRUE
"334","CSBBFraOT4/THA2/2010/106","CSBBFraOT4","THA2","OT","GOV",2010,11,19,753,30,49.5522,-9.2867,"2.80E+01","4",138,3.699443,20,91.75482,4.2,0.07398887,238.0952,0.2179722,51.89814,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",8,153.652673887872,18.3915664,108.1244,"Lesser spotted dogfish",TRUE
"335","CSBBFraOT4/THA2/2010/107","CSBBFraOT4","THA2","OT","GOV",2010,11,19,1117,30,49.2611,-9.487,"2.70E+01","4",153,3.695621,20,95,4,0.07391242,250,0.2105263,52.63158,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",23,436.253414410054,38.7106326,311.1791,"Lesser spotted dogfish",TRUE
"336","CSBBFraOT4/THA2/2010/108","CSBBFraOT4","THA2","OT","GOV",2010,11,19,1523,30,49.1526,-8.7135,"2.70E+02","4",148,3.750737,19,98,3.9,0.071264,256.4103,0.1938776,49.71219,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",9,151.167992215473,32.22364,126.29097,"Lesser spotted dogfish",TRUE
"337","CSBBFraOT4/THA2/2010/109","CSBBFraOT4","THA2","OT","GOV",2010,11,20,757,29,49.4953,-9.9959,"2.70E+01","4",157,3.75271,20,100,4.3,0.0750542,232.5581,0.2,46.51163,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",31,659.48037051711,30.3421785,413.0348,"Lesser spotted dogfish",TRUE
"338","CSBBFraOT4/THA2/2010/110","CSBBFraOT4","THA2","OT","GOV",2010,11,20,1045,30,49.332,-10.5154,"27D9","4",149,3.621957,19,91,4.3,0.06881718,232.5581,0.2087912,48.5561,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",16,351.350193286061,25.061463,232.50012,"Lesser spotted dogfish",TRUE
"339","CSBBFraOT4/THA2/2010/111","CSBBFraOT4","THA2","OT","GOV",2010,11,20,1320,31,49.5075,-10.792,"28D9","5",162,3.702411,20,97,4.4,0.07404823,227.2727,0.2061856,46.86036,"CSBBFraOT4","Scyliorhinus canicula",105814,"1-55",4,91.4481420196585,2.7322023,54.01884,"Lesser spotted dogfish",TRUE
